0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4360,"Aalayam Wind Farms (P) Ltd.,",0.25,palladam,Wind,9-Feb-2007
4361,Sri Akkamma Textiles,0.23,Udumalpet,Wind,12-Feb-2007
4362,"USHDEV ENGITECH LTD.,",1.50,Tirunelveli,Wind,14-Feb-2007
4363,"SUZLON ENERGY LTD.,",1.50,Tirunelveli,Wind,14-Feb-2007
4364,"OLIVE ECO POWER (P) LTD.,",1.50,Tirunelveli,Wind,14-Feb-2007
4365,VIBA FEEDS,0.35,Tirunelveli,Wind,15-Feb-2007
4366,"Vellingiri Andavar Textiles Pvt Ltd,",0.23,Udumalpet,Wind,15-Feb-2007
4367,M.K.Sundram,0.23,Udumalpet,Wind,15-Feb-2007
4368,Sapthagiri Finance,0.35,Udumalpet,Wind,15-Feb-2007
4369,Sri Seethalakshmi Steel Castings Pvt Ltd,0.35,Udumalpet,Wind,15-Feb-2007
