0,1,2,3,4,5,6
S.No,Name of the Project,InstalledCapacity(MW),Type,Location(District),State,Date ofCommission
132,Rajashekhar S Nadagouda,3.00,Solar,Vijaypura,Karnataka,31-Mar-2017
133,Siddappa F Tigadi,3.00,Solar,Belagavi,Karnataka,31-Mar-2017
134,Ulhas.Siddramappa.Arakeri,3.00,Solar,Vijaypura,Karnataka,31-Mar-2017
135,Kanva Diagnostic Services Pvt Ltd,1.00,Solar,Chitradurga,Karnataka,31-Mar-2017
136,Sun Edison Energy Holdings Singapore PteLtd (M/s SEI Venus Private Ltd),30.00,Solar,Chitradurga,Karnataka,31-Mar-2017
137,Sun Edison Energy Holdings Singapore PteLtd (M/s SEI Aditi Power Pvt Ltd),30.00,Solar,Tumkur,Karnataka,31-Mar-2017
138,Sun Edison Energy Holdings Singapore Pvt.Ltd (M/s SEI Bheem  Pvt Ltd),30.00,Solar,Tumkur,Karnataka,31-Mar-2017
139,Sun Edison Energy Holdings Singapore PteLtd  (M//s SEI Diamond Pvt Ltd),30.00,Solar,Chitradurga,Karnataka,31-Mar-2017
140,Sun Edison Energy Holdings Singapore Pvt.Ltd (M/s SEI Suryashakthi Power Pvt Ltd),30.00,Solar,Tumkur,Karnataka,31-Mar-2017
141,Renew Solar Power Pvt Ltd (Renew Windenergy (Karnataka 3) Pvt Ltd),20.00,solar,Bidar,Karnataka,31-Mar-2017
142,Renew Solar Power Pvt Ltd [ M/s Tarunkiran bhoomi pvt ltd],20.00,solar,Kalaburgi,Karnataka,31-Mar-2017
