0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
830,"PERPETUAL POWER (P) LTD.,",0.50,Tirunelveli,Wind,24-Sep-1997
831,Sundaram Non Conventional Energy system Ltd,0.33,Udumalpet,Wind,29-Sep-1997
832,Sundram Non-Conventional Energy Systems Ltd,0.33,Udumalpet,Wind,29-Sep-1997
833,Sundram Non-Conventional Energy Systems Ltd,0.33,Udumalpet,Wind,29-Sep-1997
834,Sundram Non-Conventional Energy Systems Ltd,0.33,Udumalpet,Wind,29-Sep-1997
835,Veena Wind Energy Pvt. Ltd.,0.33,palladam,Wind,29-Sep-1997
836,Veena Wind Energy Pvt. Ltd.,0.33,palladam,Wind,29-Sep-1997
837,"INDO WIND ENERGY LTD.,",4.78,Tirunelveli,Wind,30-Sep-1997
838,"DHANLAXMI FABRICS LTD.,",0.25,Tirunelveli,Wind,30-Sep-1997
839,"METAL POWDER COMPANY LTD.,",0.50,Tirunelveli,Wind,8-Oct-1997
