0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2880,SSMT POWER PVT.LTD.,0.50,palladam,Wind,4-Aug-2005
2881,SSMT POWER PVT.LTD.,0.50,palladam,Wind,4-Aug-2005
2882,SSMT POWER PVT.LTD.,0.50,palladam,Wind,4-Aug-2005
2883,Venilakshmi Mills P Ltd,0.50,Udumalpet,Wind,5-Aug-2005
2884,"JYOTHIMAAN BEEDI COMPANY (P) LTD.,",0.23,Tirunelveli,Wind,5-Aug-2005
2885,"BEST CORPORATION (P) LTD.,",1.25,Tirunelveli,Wind,6-Aug-2005
2886,Sky Weaves,0.80,palladam,Wind,6-Aug-2005
2887,SENNIANDAVAR GREEN  ENERGY PVT.LTD.,0.23,palladam,Wind,8-Aug-2005
2888,ARUNACHALA GOUNDER TEXTILE MILLS (P) LTD,0.50,Tirunelveli,Wind,12-Aug-2005
2889,ARUNACHALA GOUNDER TEXTILE MILLS (P) LTD,0.50,Tirunelveli,Wind,12-Aug-2005
