0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9730,M/s.Subam Textiles,2.00,Dindugal,Wind,7-Jun-2019
9731,Para Enterprises Private Ltd,0.75,Tirunelveli,Wind,13-Jun-2019
9732,RC WIND POWERS LLP,2.00,palladam,Wind,14-Jun-2019
9733,SHRI DHANALAKSHMI SPINNTEX PVT LTD,2.00,palladam,Wind,14-Jun-2019
9734,SAKS Power Pvt Ltd,0.75,Tirunelveli,Wind,4-Jul-2019
9735,Aruna Textile Processing Mills,0.75,Tirunelveli,Wind,11-Jul-2019
A97R3U6L,IGU SUBRAMANIYA SWAMI GREEN ENERGY P,T LTD0.60,Tirunelveli,Wind,30-Sep-2019
9A73N7,AIKADU BHAGAVATHI AMMAN WIND ENERGY P,T LTD0.23,Kanyakumari,Wind,10-Oct-2019
9738,TIDEL PARK LIMITED,1.25,Tirunelveli,Wind,
9739,,,,,
