0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2550,Saks Power P Ltd,0.25,palladam,Wind,29-Mar-2005
2551,Veena Wind Energy Pvt. Ltd.,0.25,palladam,Wind,29-Mar-2005
2552,Sree Selvanayaki Textile Mill,0.25,palladam,Wind,29-Mar-2005
2553,VELLINGIRI ANDEVAR TEXTILES PVT LTD,0.50,palladam,Wind,29-Mar-2005
2554,THIRU K.C.RAMASAMY,0.25,palladam,Wind,29-Mar-2005
2555,GEM HEAT TRANSFER PVT.LTD.,0.25,palladam,Wind,29-Mar-2005
2556,K.R.NAGARAJAN,0.25,palladam,Wind,29-Mar-2005
2557,N.SUMATHY,0.25,palladam,Wind,29-Mar-2005
2558,KAS TANNING COMPANY LTD,0.25,palladam,Wind,29-Mar-2005
2559,KAS Industries India Ltd,0.25,palladam,Wind,29-Mar-2005
