0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7030,SANDFITS FOUNDRIES  Pvt Ltd,1.50,palladam,Wind,29-Sep-2010
7031,G.R. ThanGammaligai Firm,2.10,palladam,Wind,29-Sep-2010
7032,SANDFITS FOUNDRIES Pvt Ltd,1.50,palladam,Wind,29-Sep-2010
7033,RSPL Ltd,1.25,palladam,Wind,29-Sep-2010
7034,RSPL Ltd,1.50,palladam,Wind,29-Sep-2010
7035,RSPL Ltd,1.50,palladam,Wind,29-Sep-2010
7036,RSPL Ltd,1.50,palladam,Wind,29-Sep-2010
7037,RSPL Ltd,1.50,palladam,Wind,29-Sep-2010
7038,SHREE LALJI ENERGY FOODS (P) LTD.,0.85,palladam,Wind,29-Sep-2010
7039,SHRI RAMALINGA MILLS LTD,1.00,Tirunelveli,Wind,30-Sep-2010
