0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2800,VENBRO POLYMERS,0.25,palladam,Wind,17-Jun-2005
2801,VENBRO POLYMERS,0.25,palladam,Wind,17-Jun-2005
2802,Sri Akkamma Textiles,0.23,Udumalpet,Wind,18-Jun-2005
2803,Orange Valley Wind Mills (P) Ltd,0.23,palladam,Wind,20-Jun-2005
2804,Mithun Industries,0.23,palladam,Wind,20-Jun-2005
2805,"Power Spinning  Mills,",0.45,palladam,Wind,20-Jun-2005
2806,"Power Spinning  Mills,",0.45,palladam,Wind,20-Jun-2005
2807,Gvg Paper Mills (P) Ltd,0.75,Udumalpet,Wind,22-Jun-2005
2808,Sri Sivajothi Spinning Mills P Ltd,0.23,palladam,Wind,22-Jun-2005
2809,CLEAN SWITCH INDIA PRIVATE LIMITED,0.23,Tirunelveli,Wind,24-Jun-2005
