0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5510,Sri Akkamma Textiles,0.23,Udumalpet,Wind,30-Sep-2008
5511,Sri V.N.S. Spinning Mills India Pvt. Ltd.,0.25,Udumalpet,Wind,30-Sep-2008
5512,"Lakshmi Machine Works Ltd,",0.75,Udumalpet,Wind,30-Sep-2008
5513,Lakshmi Machine Works Limited,0.50,Udumalpet,Wind,30-Sep-2008
5514,Lakshmi Machine Works Limited,0.25,Udumalpet,Wind,30-Sep-2008
5515,AAA Corporation (P) Ltd,0.23,palladam,Wind,30-Sep-2008
5516,AAA Corporation (P) Ltd,0.23,palladam,Wind,30-Sep-2008
5517,AAA Corporation (P) Ltd,0.23,palladam,Wind,30-Sep-2008
5518,AAA Corporation (P) Ltd,0.23,palladam,Wind,30-Sep-2008
5519,AAA Corporation (P) Ltd,0.23,palladam,Wind,30-Sep-2008
