0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3090,Shakti Cords Pvt Ltd,0.35,Udumalpet,Wind,28-Sep-2005
3091,R.VASANTHAKUMAR,0.50,Tirunelveli,Wind,28-Sep-2005
3092,VTM LIMITED,1.25,Tirunelveli,Wind,28-Sep-2005
3093,TELESCREEN COMMUNICATION PVT LTD,0.50,Tirunelveli,Wind,28-Sep-2005
3094,"CLOVER ENERGY (P) LTD.,",0.50,Tirunelveli,Wind,28-Sep-2005
3095,K.A.S.TANNING COMPANY LTD,0.50,Tirunelveli,Wind,28-Sep-2005
3096,"OM INFRA ENERGY (P) LTD.,",1.25,Tirunelveli,Wind,28-Sep-2005
3097,"NATESAN SYNCHROCONES (P) LTD.,",0.50,Tirunelveli,Wind,28-Sep-2005
3098,CONCORDE TEXTILES,0.50,Tirunelveli,Wind,28-Sep-2005
3099,THIAGARAJAR MILLS (P) LTD,1.25,Tirunelveli,Wind,28-Sep-2005
