0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
38,Sovox Renewables Pvt.Ltd.,1.00,Solar,Jodhpur,Rajasthan,13-Mar-2012
39,Conflux Infratech Pvt.Ltd.,1.00,Solar,Jodhpur,Rajasthan,16-Mar-2012
40,Precision Technik PrivateLtd,5.00,Solar,Jaisalmer,Rajasthan,22-Mar-2012
41,Rajasthan RenewableEnergy Corporation Ltd,1.00,Solar,Jaipur,Rajasthan,23-Mar-2012
42,Par Solar Pvt Ltd,3.00,Solar,Jodhpur,Rajasthan,28-Mar-2012
43,Dahanu Solar Power Pvt.Ltd.,40.00,Solar,Jaisalmer,Rajasthan,31-Mar-2012
44,Ganges Enterprises Pvt.Ltd.,1.00,Solar,Jhunjhunu,Rajasthan,2-Apr-2012
45,Kanoria Chemicals &Industries  Ltd. (part-I),2.50,Solar,Jodhpur,Rajasthan,22-Jun-2012
46,R.H Prasad & CompnayPvt. Ltd.,0.25,Solar,Bikaner,Rajasthan,18-Oct-2012
47,Fonroche RaajhansEnergy Pvt. Ltd,5.00,Solar,Bikaner,Rajasthan,23-Dec-2012
