0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1970,Adi Sankara Spinning Mills (P) Ltd,1.50,palladam,Wind,29-Sep-2004
1971,Sri Vignesh Yarns (P) Ltd,1.50,palladam,Wind,29-Sep-2004
1972,Sivaraj Spinning Mills (P) Ltd,1.50,palladam,Wind,29-Sep-2004
1973,Shree Rathalakshmi Green Energy Pvt.Ltd,0.75,palladam,Wind,29-Sep-2004
1974,Shree Rathalakshmi Green Ennergy Pvt.Ltd,0.75,palladam,Wind,29-Sep-2004
1975,Shree Rathalakshmi Green Ennergy Pvt.Ltd,0.75,palladam,Wind,29-Sep-2004
1976,Shree Rathalakshmi Green Ennergy Pvt.Ltd,0.75,palladam,Wind,29-Sep-2004
1977,Poysha Power Geration Pvt.Ltd,0.23,palladam,Wind,29-Sep-2004
1978,Poysha Power Geration Pvt.Ltd,0.45,palladam,Wind,29-Sep-2004
1979,Poysha Power Geration Pvt.Ltd,0.23,palladam,Wind,29-Sep-2004
