0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3440,"THE ANDHRA SUGARS LTD.,",1.65,Tirunelveli,Wind,13-Mar-2006
3441,SRI VENKATACHALAPATHY SPNG. MILLS (P)LTD,0.75,Tirunelveli,Wind,13-Mar-2006
3442,Sree Jagathguru Textiles Mills Pvt Ltd,0.23,palladam,Wind,13-Mar-2006
3443,wami Palani Andavar Spinning Mills India Pvt Lt,0.23,palladam,Wind,13-Mar-2006
3444,wami Palani Andavar Spinning Mills India Pvt Lt,0.23,palladam,Wind,13-Mar-2006
3445,SPACE TEXTILES PVT.LTD.,0.50,palladam,Wind,13-Mar-2006
3446,G.K.GREEN PVT.LTD.,0.50,palladam,Wind,13-Mar-2006
3447,THE KKV AGRO POWERS LTD.,0.50,palladam,Wind,13-Mar-2006
3448,SRI KRISHNA TEXTILES,0.25,palladam,Wind,13-Mar-2006
3449,Mahaveers Saree(P) Ltd,1.60,palladam,Wind,14-Mar-2006
