0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1740,INDOWIND POWER PVT LTD,0.50,Tirunelveli,Wind,18-May-2004
1741,ADITYA PRIYANKA ENERGY LLP,0.75,Tirunelveli,Wind,21-May-2004
1742,Kongoor Textiles Process,0.75,Udumalpet,Wind,28-May-2004
1743,Adwaith Textiles LTD,1.25,palladam,Wind,30-May-2004
1744,"KARUR PREM TEX WIND FARM INDIA (P) LTD.,",0.75,Tirunelveli,Wind,9-Jun-2004
1745,"PALLAVA TEXTILES P LTD.,",0.75,Tirunelveli,Wind,9-Jun-2004
1746,Mta Mills (P) Ltd,0.50,Udumalpet,Wind,17-Jun-2004
1747,Sakthi Finance Ltd.,0.68,palladam,Wind,17-Jun-2004
1748,Sree Vijayalaksmi Textiles,0.50,palladam,Wind,17-Jun-2004
1749,Anand Spinners,0.50,palladam,Wind,17-Jun-2004
