0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4700,KKM WIND MILL INDIA PVT.LTD.,0.25,palladam,Wind,30-Mar-2007
4701,M/S. SRI ALAMELU AMMAL MILLS INDIA (P) Ltd,0.60,Dindugal,Wind,30-Mar-2007
4702,M / S K.K.P. Spinning mills Ltd,0.60,Dindugal,Wind,30-Mar-2007
4703,Coimbatore Polytex Pvt. Ltd,0.80,Dindugal,Wind,30-Mar-2007
4704,Coimbatore Polytex Pvt. Ltd,0.80,Dindugal,Wind,30-Mar-2007
4705,Coimbatore Polytex Pvt. Ltd,0.80,Dindugal,Wind,30-Mar-2007
4706,THIAGARAJAR MILLS  PVTLTD,1.50,COIMBATORE(SOUTH),Wind,31-Mar-2007
4707,THIAGARAJAR MILLS  PVT LTD,1.50,COIMBATORE(SOUTH),Wind,31-Mar-2007
4708,Elgi Rubber Company ltd,1.50,COIMBATORE(SOUTH),Wind,31-Mar-2007
4709,Lotus Clean Power Venture Pvt Ltd,1.50,Udumalpet,Wind,31-Mar-2007
