0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5940,NEW VISION WIND POWER PVT.LTD.,0.60,palladam,Wind,9-Sep-2009
5941,SRI SELVAM TEXTILES,0.60,palladam,Wind,9-Sep-2009
5942,PRABHU TEXTILES,0.60,palladam,Wind,9-Sep-2009
5943,MICRO GREEN WIND ENERGY PVT.LTD.,0.25,palladam,Wind,11-Sep-2009
5944,Varuna Auroville,0.80,palladam,Wind,12-Sep-2009
5945,Texmo Industries,1.60,palladam,Wind,12-Sep-2009
5946,Surendra & Co.,0.80,palladam,Wind,12-Sep-2009
5947,SHREE VARI MULTIPLAST INDIA PVT.LTD.,0.60,palladam,Wind,12-Sep-2009
5948,"POWERICA LIMITED.,",1.65,Tirunelveli,Wind,14-Sep-2009
5949,"FAIRDEAL SUPPLIES  LTD.,",0.25,Tirunelveli,Wind,14-Sep-2009
