0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7640,NAWAL UDROG,0.23,Tirunelveli,Wind,31-Mar-2011
7641,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,31-Mar-2011
7642,"KARPAGAM ENGINEERS (P) LTD.,",0.25,Tirunelveli,Wind,31-Mar-2011
7643,Premier Tobacco packers Pvt Ltd,1.50,Udumalpet,Wind,31-Mar-2011
7644,Devendran Coal International (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7645,Havukal Tea and Produce Company (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7646,Sri Matha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7647,S.S. Spinning Mills,0.85,Udumalpet,Wind,31-Mar-2011
7648,Sri Matha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7649,Adisankara Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
