0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8330,The Tata Power Company Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8331,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8332,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8333,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8334,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8335,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8336,NSL Wind Power Company (Phoolwadi) P Ltd,1.50,Udumalpet,Wind,30-Sep-2011
8337,"KALEESUWARI INFRATEC (P) LTD.,",1.50,Tirunelveli,Wind,30-Sep-2011
8338,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8339,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
