0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Tirupathi Microtech,1.25,Wind,Shimoga,Karnataka,3-Aug-2011,
Mantri Homes,1.50,Wind,Shimoga,Karnataka,3-Aug-2011,
KRBL Limited,4.50,WindWind,Raichur,Karnataka,8-Aug-2011,
Murugendra Rajendra Oil,0.85,Belgaum,Karnataka,25-Aug-2011,,
M.K.Agrotech Private Limited,8.00,Wind,Gadag,Karnataka,17-Sep-2011,
Askok Iron Works (P) Limited,2.55,Wind,Belgaum,Karnataka,24-Sep-2011,
Oswal Woollen Mills Limited,0.85,Wind,Belgaum,Karnataka,24-Sep-2011,
Oswal Woollen Mills Limited,0.85,Wind,Belgaum,Karnataka,24-Sep-2011,
Bright Packaging Pvt Ltd,1.70,Wind,Belgaum,Karnataka,24-Sep-2011,
Indus Trust,1.50,Wind,Shimoga,Karnataka,26-Sep-2011,
Tuppadahalli Energy India (P)Limited,16.50,Wind,Shimoga,Karnataka,28-Sep-2011,
