0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9090,M/s.Madhav Marbles &Granites Ltd,1.50,Dindugal,Wind,26-Mar-2015
9091,"VELATAL SPINNING MILLS P LTD.,",2.10,Tirunelveli,Wind,29-Mar-2015
9092,"VELATAL SPINNING MILLS P LTD.,",2.10,Tirunelveli,Wind,29-Mar-2015
9093,"RAMSAYS CORPORATION PVT LTD.,",0.60,Tirunelveli,Wind,29-Mar-2015
9094,"AADHAV GREEN POWER PVT LTD.,",0.60,Tirunelveli,Wind,29-Mar-2015
9095,"AADHAV GREEN POWER PVT LTD.,",0.60,Tirunelveli,Wind,29-Mar-2015
9096,"AADHAV GREEN POWER PVT LTD.,",0.60,Tirunelveli,Wind,29-Mar-2015
9097,"AADHAV GREEN POWER PVT LTD.,",0.60,Tirunelveli,Wind,29-Mar-2015
9098,YASH METAL & ALLOYS,0.60,Tirunelveli,Wind,29-Mar-2015
9099,"DEVENDRAN COAL INTERNATIONAL P LTD.,",2.00,Tirunelveli,Wind,29-Mar-2015
