0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2080,SRI NANDHA PAPERS & BOARDS,0.50,palladam,Wind,30-Sep-2004
2081,C.R.I.PUMPS PVT.LTD,0.50,palladam,Wind,30-Sep-2004
2082,SACHIV WINDMILL PVT.LTD.,0.25,palladam,Wind,30-Sep-2004
2083,SIVA SAKTHI FEEDS,0.25,palladam,Wind,30-Sep-2004
2084,VETAL TEXTILES & ELECTRONICS PVT LTD,0.35,palladam,Wind,30-Sep-2004
2085,Spictex Coton Mills Pvt.Ltd,0.25,palladam,Wind,30-Sep-2004
2086,Sri Shanmugavel Mills (P) Ltd,1.50,palladam,Wind,30-Sep-2004
2087,Sri Velayuthaswamy Spinning Mills (P) Ltd,1.50,palladam,Wind,30-Sep-2004
2088,Prabhu Spinning Mills (P) Ltd,0.75,palladam,Wind,30-Sep-2004
2089,Prassanna Spinning mills Pvt Ltd,0.75,palladam,Wind,30-Sep-2004
