0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1070,V. Senthilmurugan,0.23,palladam,Wind,23-Mar-2002
1071,INDO SHELL CAST (p) LTD,0.23,palladam,Wind,23-Mar-2002
1072,SNR & SONS CHARITIES,0.45,palladam,Wind,23-Mar-2002
1073,Kksk Tanning Company Pvt. Ltd,0.45,Udumalpet,Wind,27-Mar-2002
1074,Rama Rsd Wind Energy Farm,0.23,Udumalpet,Wind,27-Mar-2002
1075,LNGSE EXPORTS PVT LTD,0.75,palladam,Wind,28-Mar-2002
1076,MAPLE RENEWABLE POWER(PVT)LTD,0.23,palladam,Wind,28-Mar-2002
1077,Sakthi Finance Ltd,0.25,Udumalpet,Wind,29-Mar-2002
1078,Best Renewable Energy,0.90,Udumalpet,Wind,29-Mar-2002
1079,"M.M.FORGINGS LTD.,",0.25,Tirunelveli,Wind,30-Mar-2002
