0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date ofCommissioning
132,Beta Wind Farm Pvt Ltd,3.60,Wind,Ananthapuramu,Andhra Pradesh,21-Feb-2015
133,Tirumala Cotton & AgroProducts Ltd,2.10,Wind,Ananthapuramu,Andhra Pradesh,31-Mar-2015
134,Anantpura Wind Energies PvtLtd,10.00,Wind,Ananthapuramu,Andhra Pradesh,19-May-2015
135,Rayalaseema Wind Energies PvtLtd,10.00,Wind,Ananthapuramu,Andhra Pradesh,19-May-2015
136,Rayala Wind Power CompanyPvt Ltd,20.00,Wind,Ananthapuramu,Andhra Pradesh,5-Jun-2015
137,Blyth Wind Park Pvt Ltd,8.00,Wind,Ananthapuramu,Andhra Pradesh,1-Jul-2015
138,Jindal Aluminum Ltd,25.20,Wind,Ananthapuramu,Andhra Pradesh,25-Aug-2015
139,Blyth Wind Park Pvt Ltd,1.60,Wind,Ananthapuramu,Andhra Pradesh,4-Sep-2015
140,Rayala Wind Power CompanyPvt Ltd,8.00,Wind,Ananthapuramu,Andhra Pradesh,15-Sep-2015
141,Karam Chand Thapar & Bro(Coal Sales)Ltd,24.00,Wind,Ananthapuramu,Andhra Pradesh,8-Oct-2015
142,Energon Power Resources PvtLtd,100.00,Wind,Ananthapuramu,Andhra Pradesh,3-Nov-2015
