0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6650,"SHRI DHANALAKSHMI SPINNTEX (P) LTD.,",0.60,Tirunelveli,Wind,2-Jun-2010
6651,P.R Gold & Silver Craft,0.25,palladam,Wind,3-Jun-2010
6652,P.R Gold & Silver Craft,0.25,palladam,Wind,3-Jun-2010
6653,P.R Gold & Silver Craft,0.25,palladam,Wind,3-Jun-2010
6654,SHREENATHJI KRUPA PROJECT MANAG.(P) LTD.,0.75,Tirunelveli,Wind,4-Jun-2010
6655,SURENDRA & CO,0.80,Tirunelveli,Wind,4-Jun-2010
6656,INOX RENEWABLE LTD,2.00,Tuticorin,Wind,7-Jun-2010
6657,MOHAN BREEDING FARM,0.25,palladam,Wind,8-Jun-2010
6658,"SADABAHAR AGRO PLANTATIONS (P) LTD.,",0.23,Tirunelveli,Wind,9-Jun-2010
6659,M/s.Sree Santhosh Garments,1.65,Theni,Wind,11-Jun-2010
