0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
464,Emkay Taps & CuttingTools Pvt. Ltd.,1.60,Enercon,Wind,Jaisalmer,31-Mar-2010
465,Mr. Kanti N. Gada,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
466,Mr. Vinod G. Vora,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
467,Eminence EquipmentsPvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
468,Dr. Santosh Prabhu,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
469,Suttatti Enterprises Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
470,Suboneyo Chemicals &Pharmaceuticals Pvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
471,Vivek Pharmachem(India) Limited,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
472,Balaji Industrial ProductsLimited,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
473,"Shree Chlorates ,Prop:Zenith Electrochem",0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
474,Green LifestylesDevelopers Pvt. Ltd.,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
475,Specialise InstrumentsMarketing Company,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
476,Harinagar Sugar MillsLimited,0.80,Enercon,Wind,Jaisalmer,29-Mar-2010
477,GeeCee VenturesLimited,1.60,Enercon,Wind,Jaisalmer,29-Mar-2010
478,Kohinoor PlanetConstructions Pvt. LLtd.,12.00,Enercon,Wind,Jaisalmer,11-Mar-2010
