0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9520,SHRI ROHITH SPINNERS (PVT) LTD,2.00,Tuticorin,Wind,31-Mar-2018
9521,SHOBIKAA IMPEX PRIVATE LTD,2.00,Tuticorin,Wind,31-Mar-2018
9522,K.RAMAKRISHNAN CLEAN ENERGY PVT LTD,2.00,Tuticorin,Wind,31-Mar-2018
9523,K.RAMAKRISHNAN CLEAN ENERGY PVT LTD,2.00,Tuticorin,Wind,31-Mar-2018
9524,SELVAM TRADERS (TEXTILES DIVISION),2.00,Tuticorin,Wind,31-Mar-2018
9525,KPG COTTSPINN INDIA PVT LTD,2.00,Tuticorin,Wind,31-Mar-2018
9526,M/S VINAYAGAR WEAVES P LTD,0.75,Tirunelveli,Wind,31-Mar-2018
9527,ITC LTD,2.10,Tirunelveli,Wind,31-Mar-2018
9528,R. ASWATHA GREENS  P LTD,2.10,Tirunelveli,Wind,31-Mar-2018
9529,E.R.ADITYA PURE WIND PRIVATE LIMITED,2.10,Tirunelveli,Wind,31-Mar-2018
