0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date of Commissioning
24,Bajaj Hindustan Ltd,33.00,Bio-mass,Muzaffarnagar,Uttar Pradesh,14-Feb-06
25,DCM Shriram Ltd,38.00,Bio-mass,Lakhimpur Kheri,Uttar Pradesh,1-Mar-06
26,DCM Shriram Ltd,25.00,Bio-mass,Hardoi,Uttar Pradesh,1-Mar-06
27,DCM Shriram Ltd,25.00,Bio-mass,Hardoi,Uttar Pradesh,1-Mar-06
28,Simbhaoli Sugars Ltd,30.00,Bio-mass,Bahraich,Uttar Pradesh,21-Mar-06
29,Dhampur Sugar Mills Ltd,72.50,Bio-mass,Bijnor,Uttar Pradesh,7-Apr-06
30,Dhampur Sugar Mills Ltd,27.70,Bio-mass,Muzaffarnagar,Uttar Pradesh,7-Apr-06
31,Triveni Engineering,46.00,Bio-mass,Muzaffarnagar,Uttar Pradesh,7-Apr-06
32,L.H.Sugars Factories,44.25,Bio-mass,Pilibhit,Uttar Pradesh,7-Apr-06
33,Dhampur Sugar Mills Ltd,41.00,Bio-mass,Moradabad,Uttar Pradesh,7-Apr-06
34,Dwarikesh Sugar IndustriesLimited,33.00,Bio-mass,Bijnor,Uttar Pradesh,28-Apr-06
35,Novel Sugars Ltd,14.00,Bio-mass,Pilibhit,Uttar Pradesh,9-May-06
