0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3830,SRI JAYAVILAS SUBBARAJ SPINNING MILLS P,0.25,Tirunelveli,Wind,31-Mar-2006
3831,"GAMMA GREEN POWER (P) LTD.,",0.50,Tirunelveli,Wind,31-Mar-2006
3832,"SURANA GREEN ENERGY LTD.,",0.15,Tirunelveli,Wind,31-Mar-2006
3833,"SURANA GREEN ENERGY LTD.,",0.15,Tirunelveli,Wind,31-Mar-2006
3834,"MUTHOOT FINCORP LTD.,",1.25,Tirunelveli,Wind,31-Mar-2006
3835,PMM GREEN ENERGY PVT.LTD,0.23,Tirunelveli,Wind,31-Mar-2006
3836,"ULTIMATE ALLOYS (P) LTD.,",0.50,Tirunelveli,Wind,31-Mar-2006
3837,GURUVAYURAPPAN GREEN ENERGY PVT.LTD,0.23,Tirunelveli,Wind,31-Mar-2006
3838,"JYOTHIMAAN BEEDI COMPANY (P) LTD.,",0.23,Tirunelveli,Wind,31-Mar-2006
3839,RADHA MOHAN PROCESSORS,0.23,Tirunelveli,Wind,31-Mar-2006
