0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date ofCommissioning
99,Beta Wind Farm Pvt Ltd,43.20,Wind,Ananthapuramu,Andhra Pradesh,27-Jul-2013
100,Kandke Wind Energy Pvt Ltd(Phase -II),3.20,Wind,Ananthapuramu,Andhra Pradesh,6-Aug-2013
101,Kandke Wind Energy Pvt Ltd(Phase -V),4.00,Wind,Ananthapuramu,Andhra Pradesh,25-Sep-2013
102,Ravali SpinnersPvt Ltd,4.20,Wind,Ananthapuramu,Andhra Pradesh,15-Oct-2013
103,Kandke Wind Energy Pvt Ltd(Phase -III),4.00,Wind,Ananthapuramu,Andhra Pradesh,7-Nov-2013
104,Rayala Wind Power CompanyPvt Ltd,25.60,Wind,Ananthapuramu,Andhra Pradesh,29-Nov-2013
105,Kandke Wind Energy Pvt Ltd(Phase -V),3.20,Wind,Ananthapuramu,Andhra Pradesh,30-Nov-2013
106,Kandke Wind Energy Pvt Ltd(Phase -V),4.80,Wind,Ananthapuramu,Andhra Pradesh,30-Nov-2013
107,Tirumala Cotton & AgroProducts Ltd,2.10,Wind,Ananthapuramu,Andhra Pradesh,17-Dec-2013
108,Rayala Wind Power CompanyPvt Ltd,25.60,Wind,Ananthapuramu,Andhra Pradesh,21-Dec-2013
109,Blyth Wind Park Pvt Ltd,16.00,Wind,Ananthapuramu,Andhra Pradesh,9-Jan-2014
