0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
M.K.Agrotech Private Limited,2.40,Wind,Gadag,Karnataka,15-Nov-2011,
Vish Wind Infrastrcture LLP,0.80,Wind,Gadag,Karnataka,15-Nov-2011,
Agrawal Minerals (Goa) PrivateLimited (SND-105),2.10,Wind,Bellary,Karnataka,27-Feb-2012,
Agrawal Minerals (Goa) PrivateLimited (SND-106),2.10,Wind,Bellary,Karnataka,27-Feb-2012,
GAIL India Limited (MG 01 to 06),9.00,Wind,Hassan,Karnataka,2-Mar-2012,
GAIL India Limited (MG 07 to 13),10.50,Wind,Hassan,Karnataka,2-Mar-2012,
GAIL India Limited (MG 14 to 15),3.00,Wind,Hassan,Karnataka,2-Mar-2012,
GAIL India Limited (MG 16 to 17),3.00,Wind,Hassan,Karnataka,2-Mar-2012,
Pearlite Linears (P) Limited,1.50,Wind,Hassan,Karnataka,2-Mar-2012,
GAIL India Limited SD -25,2.10,Wind,Haveri,Karnataka,29-Mar-2012,
GAIL India Limited SD -29,2.10,Wind,Haveri,Karnataka,29-Mar-2012,
