0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6530,Sakthe Animal Feeds,0.25,palladam,Wind,31-Mar-2010
6531,Wild Wind Renewable (P) Ltd,0.25,palladam,Wind,31-Mar-2010
6532,Maruthamalai Andavar Spinning Mills,0.25,palladam,Wind,31-Mar-2010
6533,KKR Metal Components,0.25,palladam,Wind,31-Mar-2010
6S5h3r4i,akshmi Textile Processors (Division of C.R.Garm,nts)0.25,palladam,Wind,31-Mar-2010
6S5h3r5i,akshmi Textile Processors (Division of C.R.Garm,nts)0.25,palladam,Wind,31-Mar-2010
6536,Gomuki Spinning Mills(P) Ltd,0.25,palladam,Wind,31-Mar-2010
6537,Mandotharai Apparel (P) Ltd,0.25,palladam,Wind,31-Mar-2010
6538,Mandotharai Apparel (P) Ltd,0.25,palladam,Wind,31-Mar-2010
6539,Mandotharai Apparel (P) Ltd,0.25,palladam,Wind,31-Mar-2010
