0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2230,Shumathy Spinning Mills (P) Ltd,0.60,Udumalpet,Wind,11-Feb-2005
2231,"VEEJAY SYNTEX (P) LTD.,",0.60,Tirunelveli,Wind,11-Feb-2005
2232,"SARVESH MULTI PLAST INDIA (P) LTD.,",0.60,Tirunelveli,Wind,11-Feb-2005
2233,"VEEJAY LAKSHMI ENGINEERING WORKS LTD.,",1.80,Tirunelveli,Wind,11-Feb-2005
2234,"GOYAL ISPAT LTD.,",0.60,Tirunelveli,Wind,11-Feb-2005
2235,"GOYAL ISPAT LTD.,",0.60,Tirunelveli,Wind,11-Feb-2005
2236,MANDOTHARI APPARELS (P)LTD,1.20,Tirunelveli,Wind,11-Feb-2005
2237,RAJALAKSHMI WIND ENERGY LTD,0.45,Tirunelveli,Wind,14-Feb-2005
2238,"SUGAVANESWARA SPINNING MILLS (P) LTD.,",0.75,Tirunelveli,Wind,14-Feb-2005
2239,"SUGAVANESWARA SPINNING MILLS (P) LTD.,",0.75,Tirunelveli,Wind,14-Feb-2005
