0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
18,Northwest Energy P. Ltd,5.00,Solar,Jodhpur,Rajasthan,7-Jan-2012
19,Punj Llyod Solar Pvt. Ltd,5.00,Solar,Jodhpur,Rajasthan,8-Jan-2012
20,Oswal Woollen Mills Ltd,5.00,Solar,Jodhpur,Rajasthan,10-Jan-2012
21,Zamil New DelhiInfrastructure Pvt. Ltd.,1.00,Solar,Jodhpur,Rajasthan,11-Jan-2012
22,Basant Enterprises,1.00,Solar,Jaisalmer,Rajasthan,13-Jan-2012
23,Khaya Solar Projects P.Ltd,5.00,Solar,Jaisalmer,Rajasthan,28-Jan-2012
24,"Saidham Overseas Pvt.Ltd,",5.00,Solar,Jaisalmer,Rajasthan,30-Jan-2012
25,Electromech MaritechPvt. Ltd,5.00,Solar,Jaisalmer,Rajasthan,1-Feb-2012
26,Vasavi Solar Power Pvt.Ltd,5.00,Solar,Jaisalmer,Rajasthan,2-Feb-2012
27,Indian Oil CorporationLtd,5.00,Solar,Jodhpur,Rajasthan,2-Feb-2012
