0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6500,Orbit Textile Mills P Ltd,1.13,palladam,Wind,31-Mar-2010
6501,Gomuki Spinning Mills(P) Ltd,0.25,palladam,Wind,31-Mar-2010
6502,Gomuki Spinning Mills(P) Ltd,0.25,palladam,Wind,31-Mar-2010
6503,Gomuki Spinning Mills(P) Ltd,0.25,palladam,Wind,31-Mar-2010
6504,Gomuki Spinning Mills(P) Ltd,0.25,palladam,Wind,31-Mar-2010
6505,Gomuki Spinning Mills(P) Ltd,0.25,palladam,Wind,31-Mar-2010
6506,Mandothari Apparels Pvt. Ltd.,0.25,palladam,Wind,31-Mar-2010
6507,P.A.Nanjappa Gounder,0.25,palladam,Wind,31-Mar-2010
6508,BRN Jewellery,0.25,palladam,Wind,31-Mar-2010
6509,Shiva Bharathi Syyntex India Pvt Limited,0.25,palladam,Wind,31-Mar-2010
