0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Giriraj Enteprises  (Abletech ElectroEngineers,2.10,Wind,Haveri,Karnataka,31-Mar-2012,
Bhoruka Power Corporation Limited,7.50,Wind,Gadag,Karnataka,26-Apr-2012,
Tadas Wind Energy Limited,11.20,Wind,Haveri,Karnataka,3-May-2012,
Vish Wind Infrastrcture LLP,1.60,Wind,Haveri,Karnataka,3-May-2012,
Tadas Wind Energy Limited,10.40,Wind,Haveri,Karnataka,4-May-2012,
Tadas Wind Energy Limited,20.80,Wind,Haveri,Karnataka,4-May-2012,
Tadas Wind Energy Limited,4.00,Wind,Haveri,Karnataka,25-May-2012,
Tadas Wind Energy Limited,2.40,Wind,Haveri,Karnataka,25-May-2012,
Tadas Wind Energy Limited,4.80,Wind,Haveri,Karnataka,25-May-2012,
Tadas Wind Energy Limited,4.80,Wind,Haveri,Karnataka,25-May-2012,
Tadas Wind Energy Limited,1.60,Wind,Haveri,Karnataka,25-May-2012,
