0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9100,"JAY JAY MILLS (INDIA) P LTD.,",2.00,Tirunelveli,Wind,29-Mar-2015
9101,BABU SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9102,BABU SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9103,BABU SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9104,BABU SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9105,PRAKASH SILKS AND SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9106,PRAKASH SILKS AND SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9107,BABU SAREES PVT LTD,0.60,Tirunelveli,Wind,29-Mar-2015
9108,"EVEREADY SPINNING MILLS P LTD.,",2.00,Tirunelveli,Wind,30-Mar-2015
9109,"JAY JAY MILLS (INDIA) P LTD.,",2.00,Tirunelveli,Wind,30-Mar-2015
