0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4570,"PANDIAN CHEMICALS LTD.,",0.75,Tirunelveli,Wind,27-Mar-2007
4571,S.K.T. TEXTILES MILLS,0.75,Tirunelveli,Wind,27-Mar-2007
4572,"CLOVER ENERGY (P) LTD.,",1.65,Tirunelveli,Wind,27-Mar-2007
4573,"JYOTHIMAAN BEEDI COMPANY (P) LTD.,",0.23,Tirunelveli,Wind,27-Mar-2007
4574,K.P.K. WIND FARMS,0.25,Tirunelveli,Wind,27-Mar-2007
4575,"ARUMAYAAL TEXTILES LTD.,",0.25,Tirunelveli,Wind,27-Mar-2007
4576,"SJLT SPINNING MILLS (P) LTD.,",0.60,Tirunelveli,Wind,27-Mar-2007
4577,Reliance Innoventures Ltd,0.23,Udumalpet,Wind,27-Mar-2007
4578,Reliance Innoventures Ltd,0.23,Udumalpet,Wind,27-Mar-2007
4579,Loba Chemie Pvt Ltd,0.23,Udumalpet,Wind,27-Mar-2007
