0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4970,HI-TECH ARAI LTD,0.35,palladam,Wind,28-Sep-2007
4971,HAVAKAL TEA & PRODUCTS CO.LTD,0.23,palladam,Wind,28-Sep-2007
4972,M/s.Vijay Cements,0.60,Dindugal,Wind,28-Sep-2007
4973,Teddy Exports,0.60,Dindugal,Wind,28-Sep-2007
4974,Jai Hind Wire Rod Mills Ltd,0.60,Dindugal,Wind,28-Sep-2007
4975,ayashree Cables and Conductors Private Limite,0.60,Dindugal,Wind,28-Sep-2007
4976,Rishi Kiran Logistics Pvt Ltd,0.60,Dindugal,Wind,28-Sep-2007
4977,The Ramco Cements Ltd,5.60,Dindugal,Wind,28-Sep-2007
4978,Sakthi Masala Pvt Ltd,0.60,Dindugal,Wind,28-Sep-2007
4979,"FAIRDEAL SUPPLIES LTD.,",0.50,Tirunelveli,Wind,29-Sep-2007
