0,1,2,3,4,5,6
List of commissioned Grid Connected (Ground Mounted) Solar Projects in Gujarat,,,,,,
S.No.,Developer Name,Installed  Capacity(MW),Type,Location (District),State,Date ofCommissioning
1,Lanco Infratech Ltd,5.00,Solar,Charanka,Gujarat,25-Jan-2011
2,AES Solar Energy Gujarat Pvt.Ltd.,4.00,Solar,Charanka,Gujarat,3-Apr-2011
3,Hiraco Renewable Energy Pvt.Ltd.,20.11,Solar,Porbandar,Gujarat,18-Apr-2011
4,Azure Power (Haryana) Pvt. Ltd.,4.15,Solar,Sabarkantha,Gujarat,9-Jun-2011
5,Azure Power (Haryana) Pvt. Ltd.,0.96,Solar,Sabarkantha,Gujarat,24-Jun-2011
6,Azure Power (Haryana) Pvt. Ltd.,2.55,Solar,Sabarkantha,Gujarat,21-Oct-2011
7,Lanco Infratech Ltd,15.01,Solar,Charanka,Gujarat,23-Oct-2011
8,Pandit Deendayal PetroleumUniversity,1.00,Solar,Gandhinagar,Gujarat,1-Nov-2011
9,Precious Energy Services Pvt.Ltd.,3.46,Solar,Banaskantha,Gujarat,3-Nov-2011
10,Solitaire Energies Pvt. Ltd.,4.39,Solar,Banaskantha,Gujarat,3-Nov-2011
11,Azure Power (Haryana) Pvt. Ltd.,2.55,Solar,Sabarkantha,Gujarat,8-Nov-2011
12,Welspun Urja Gujarat Pvt. Ltd.,5.62,Solar,Kutch,Gujarat,8-Nov-2011
13,Green Infra Solar Energy Ltd.,10.00,Solar,Rajkot,Gujarat,11-Nov-2011
14,Welspun Urja Gujarat Pvt. Ltd.,9.39,Solar,Kutch,Gujarat,21-Nov-2011
15,Adani Enterprises Ltd.,4.28,Solar,Kutch,Gujarat,14-Dec-2011
16,Adani Enterprises Ltd.,8.56,Solar,Kutch,Gujarat,15-Dec-2011
17,Adani Enterprises Ltd.,7.13,Solar,Kutch,Gujarat,16-Dec-2011
