0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
9580,M/S WATSUN INFRABUILD PRIVATE LIMITED,2.00,palladam,Wind,9-Jun-2018
9581,Watsun Infrabuild Private Limited,2.00,palladam,Wind,9-Jun-2018
9582,JAYA JANANI TEXTILE MILLS,0.23,Tirunelveli,Wind,15-Jun-2018
9583,SAKS Power Private Limited,0.75,Tirunelveli,Wind,21-Jun-2018
9584,Watsun Infrabuild Private Limited,2.00,palladam,Wind,25-Jun-2018
9585,Watsun Infrabuild Private Limited,2.00,palladam,Wind,25-Jun-2018
9586,Watsun Infrabuild Private Limited,2.00,palladam,Wind,25-Jun-2018
9587,ARUN WIND MILL INDIA (P) Ltd,2.10,Tirunelveli,Wind,30-Jun-2018
9588,BHARATH ENTERPRISES,2.10,Tirunelveli,Wind,30-Jun-2018
9589,RAM LEATHERS,2.10,Tirunelveli,Wind,30-Jun-2018
