0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
The Tata Power Company Ltd,3.20,Wind,Gadag,Karnataka,20-Mar-2009,
Rahul Dravid,0.80,Wind,Gadag,Karnataka,20-Mar-2009,
Indo wind Energy Ltd,9.00,Wind,Chitradurga,Karnataka,28-Mar-2009,
P.Venganna Setty & Bros-Ph-1,1.25,Wind,Bellary,Karnataka,31-Mar-2009,
The Campco Ltd,1.25,Wind,Bellary,Karnataka,31-Mar-2009,
KMMI Steels (P) Ltd Ph-1 & Ph-2,2.50,Wind,Bellary,Karnataka,31-Mar-2009,
Simran Wind Power Project (P) Ltd,1.25,Wind,Chitradurga,Karnataka,31-Mar-2009,
National Mineral DevelopmentCorporation Ltd,1.50,Wind,Chitradurga,Karnataka,31-Mar-2009,
Sargam Retails (P) Ltd - Ph-1,5.00,Wind,Davangere,Karnataka,31-Mar-2009,
RMMPL-Ph-2,2.50,Wind,Davangere,Karnataka,31-Mar-2009,
RMMPL-Ph-3,5.00,Wind,Davangere,Karnataka,31-Mar-2009,
