0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Savitha Chemicals,1.25,Wind,Hassan,Karnataka,14-May-2008,
The Chennai Silks,1.25,Wind,Hassan,Karnataka,19-May-2008,
Happy Valley Developers,1.25,Wind,Hassan,Karnataka,22-May-2008,
"Sai krishna Minerals (P) Ltd.,",1.50,Wind,Gadag,Karnataka,30-May-2008,
Hindustan Zinc Limited,4.80,Wind,Gadag,Karnataka,31-May-2008,
Accion Wind Energy (P) Ltd-WZM,13.20,Wind,Davangere,Karnataka,6-Jun-2008,
Nuziveedu Seeds Ltd-HK-3,1.50,Wind,Chitradurga,Karnataka,6-Jun-2008,
Hindustan Zinc Limited,8.00,Wind,Gadag,Karnataka,25-Jun-2008,
Generacion Eolica India (P) Ltd,6.40,Wind,Gadag,Karnataka,25-Jun-2008,
"ILC Industries Ltd.,",1.50,Wind,Gadag,Karnataka,27-Jun-2008,
Nuziveedu Seeds Ltd-HK-2,1.50,Wind,Chitradurga,Karnataka,1-Jul-2008,
