0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8340,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8341,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8342,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8343,"PAHARPUR COOLING TOWERS LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8344,MIRRA AND MIRRA INDUSTRIES,0.25,Tirunelveli,Wind,30-Sep-2011
8345,"OPULENT VENTURES (P) LTD.,",0.25,Tirunelveli,Wind,30-Sep-2011
8346,"GRACE INFRASTRUCTURE (P) LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8347,"GRACE INFRASTRUCTURE (P) LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8348,"MOLD WELL PRODUCTS INDIA LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
8349,"GRACE INFRASTRUCTURE (P) LTD.,",0.80,Tirunelveli,Wind,30-Sep-2011
