0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6270,STATE BANK OF INDIA,1.50,COIMBATORE(SOUTH),Wind,25-Mar-2010
6271,STATE BANK OF INDIA,0.25,COIMBATORE(SOUTH),Wind,25-Mar-2010
6272,"DAKSH MINERALS & MARAINE (P) LTD.,",0.25,Tirunelveli,Wind,25-Mar-2010
6273,"VVD & SONS (P) LTD.,",2.10,Tirunelveli,Wind,25-Mar-2010
6274,"KRBL LIMITED,",2.10,Tirunelveli,Wind,25-Mar-2010
6275,GOMATHY INTERNATIONAL,0.60,Tirunelveli,Wind,25-Mar-2010
6276,GOMATHY INTERNATIONAL,0.60,Tirunelveli,Wind,25-Mar-2010
6277,"AADHAV GREEN POWER (P) LTD.,",0.60,Tirunelveli,Wind,25-Mar-2010
6278,ARRAHMAN WIND ENERGY PVT LTD,0.23,Tirunelveli,Wind,25-Mar-2010
6279,B.S.R.POULTRY FARMS,0.23,Tirunelveli,Wind,25-Mar-2010
