0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
4830,Lakshmi Machine Works Limited,1.65,Udumalpet,Wind,13-Jul-2007
4831,M/S.Mehta Export Corporation,0.60,Dindugal,Wind,16-Jul-2007
4832,Jai Hind Wire Rod millsLtd,0.60,Dindugal,Wind,18-Jul-2007
4833,Jai Hind Wire Rod millsLtd,0.60,Dindugal,Wind,18-Jul-2007
4834,"MEFCO ENGINEERS (P) LTD.,",0.60,Tirunelveli,Wind,19-Jul-2007
4835,ALAYAM WIND FARMS PVT.LTD.,0.25,palladam,Wind,20-Jul-2007
4836,The Ramco Cements Ltd,0.80,Dindugal,Wind,23-Jul-2007
4837,The Ramco Cements Ltd,0.80,Dindugal,Wind,23-Jul-2007
4838,The Ramco Cements Ltd,0.80,Dindugal,Wind,23-Jul-2007
4839,The Ramco Cements Ltd,0.80,Dindugal,Wind,23-Jul-2007
