0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
7660,Adisankara Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7661,Vedha Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7662,Adisankara Spinning Mills (P) Ltd,0.85,Udumalpet,Wind,31-Mar-2011
7663,"M/s. Shri Mookambika Spinning Mills Ltd,",0.60,Theni,Wind,31-Mar-2011
7664,BELL TOWERS ENTERPRISES LLP,0.25,Tirunelveli,Wind,31-Mar-2011
7665,THEVA & CO.,0.25,Tirunelveli,Wind,31-Mar-2011
7666,"WIN POWER ENGINEERING PVT.LTD.,",0.25,Tirunelveli,Wind,31-Mar-2011
7667,"VST SPINTEX (INDIA) P LTD.,",0.25,Tirunelveli,Wind,31-Mar-2011
7668,MANDOVI DISTILLERIES & BREWERIES (P)LTD,0.25,Tirunelveli,Wind,31-Mar-2011
7669,MANDOVI DISTILLERIES & BREWERIES (P)LTD,0.25,Tirunelveli,Wind,31-Mar-2011
