0,1,2,3,4,5,6
S. No.,Name of Project,Installed Capacity(MW),Name of theDeveloper,Type,Location(District),Date ofCommissioning
794,National Enterprises,6.00,Suzlon,Wind,Jaisalmer,24-Mar-2012
795,RSPL Limited,9.00,Suzlon,Wind,Jaisalmer,30-Mar-2012
796,Maharaja Shree UmaidMills Ltd,3.00,Suzlon,Wind,Jaisalmer,30-Mar-2012
797,Rajasthan Gum Pvt. Ltd,3.00,Suzlon,Wind,Jodhpur,30-Mar-2012
798,Shree Ram Industries,1.50,Suzlon,Wind,Jodhpur,30-Mar-2012
799,Jivraj Tea Ltd,1.50,Suzlon,Wind,Jodhpur,30-Mar-2012
800,SVS Projects Pvt. Ltd,1.50,Suzlon,Wind,Jodhpur,30-Mar-2012
801,Nidhi Mining Pvt. Ltd,4.20,Suzlon,Wind,Jodhpur,30-Mar-2012
802,Dinesh Enterprises,2.10,Suzlon,Wind,Jodhpur,30-Mar-2012
803,V M Roadlines,2.10,Suzlon,Wind,Jodhpur,30-Mar-2012
804,Gautam Freight Pvt. Ltd,2.10,Suzlon,Wind,Jodhpur,30-Mar-2012
805,Sterling Agro IndustriesLtd,6.25,Suzlon,Wind,Jodhpur,31-Mar-2012
806,Ushodaya EnterprisesPvt. Ltd,5.00,Suzlon,Wind,Jodhpur,31-Mar-2012
807,Chak Rader FarmEquipments Pvt. Ltd,1.25,Suzlon,Wind,Jodhpur,31-Mar-2012
808,Kush Synthetics Pvt. Ltd,1.25,Suzlon,Wind,Jodhpur,31-Mar-2012
