0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Latur Renewable Private Limited,60.00,Wind,Raichur,Karnataka,28-Mar-2018,
Saroja Renewables Limited,2.10,Wind,Bagalkot,Karnataka,28-Mar-2018,
Atria Wind Power(Basavanabagewadi) PrivateLimited,39.60,Wind,Vijayapura,Karnataka,31-Mar-2018,
Atria Wind Power (Chitradurga)Private Limited,39.60,Wind,Vijayapura,Karnataka,31-Mar-2018,
Prathijna Sustainable SolutionsPrivate Limited,19.80,Wind,Raichur,Karnataka,31-Mar-2018,
Trimurti Fragrances Private Limited,6.00,Wind,Vijayapura,Karnataka,31-Mar-2018,
Alliance Projects,6.00,Wind,Vijayapura,Karnataka,31-Mar-2018,
Nesuga Power Corporation,6.00,Wind,Vijayapura,Karnataka,31-Mar-2018,
Vishva Urja,2.00,Wind,Vijayapura,Karnataka,31-Mar-2018,
Giriraj Enterprises,10.00,Wind,Vijayapura,Karnataka,31-Mar-2018,
Giriraj Enterprises,20.00,Vijayapura,Karnataka,31-Mar-2018,,
