0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5470,K.RAMAKRISHNAN CLEAN ENERGY (P) LTD,1.50,Tirunelveli,Wind,29-Sep-2008
5471,"TULIP RENEWABLE POWERTECH (P) LTD.,",1.50,Tirunelveli,Wind,29-Sep-2008
5472,THIRU.M.BABANNA,0.60,Tirunelveli,Wind,29-Sep-2008
5473,The Ramco Cements Limited,1.65,Udumalpet,Wind,29-Sep-2008
5474,IRIS Ecopower Venture Pvt. Ltd.,1.25,palladam,Wind,29-Sep-2008
5475,K .Rasmakrishnan Clean Energy Pvt ltd,1.25,palladam,Wind,29-Sep-2008
5476,IRIS Ecopower Venture Pvt. Ltd.,1.25,palladam,Wind,29-Sep-2008
5477,SRI RUKMANI SPINNERS,0.23,palladam,Wind,29-Sep-2008
5478,SRI ARULMURUGAN MILLS,0.23,palladam,Wind,29-Sep-2008
5479,SRI ARULMURUGAN MILLS,0.23,palladam,Wind,29-Sep-2008
