0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3930,"Lakshmi Machine Works Ltd, Coimbatore",1.65,Udumalpet,Wind,19-Apr-2006
3931,M/s.SRG APPARELS LIMITED,0.23,Tirunelveli,Wind,21-Apr-2006
3932,"USHDEV ENGITECH LTD.,",1.50,Tirunelveli,Wind,26-Apr-2006
3933,EROCOT SPINNERS,0.75,Tirunelveli,Wind,27-Apr-2006
3934,"PARIYUR AMMAN WIND ENERGY P LTD.,",0.23,Tirunelveli,Wind,27-Apr-2006
3935,HI-LIFE LABELS,0.25,Udumalpet,Wind,28-Apr-2006
3936,"SURANA GREEN ENERGY LTD.,",1.50,Tirunelveli,Wind,28-Apr-2006
3937,"SURANA GREEN ENERGY LTD.,",1.50,Tirunelveli,Wind,28-Apr-2006
3938,"PARIYUR AMMAN SPINNING MILLS (P) LTD.,",0.75,Tirunelveli,Wind,28-Apr-2006
3939,Velmurugan Energy Farm Pvt Ltd,0.25,palladam,Wind,28-Apr-2006
