0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
330,The Metal Powder Company Ltd,0.75,Kanyakumari,Wind,31-Mar-1995
331,Poysha Power Gen.(p) Ltd,0.23,Kanyakumari,Wind,31-Mar-1995
332,Kurian Abraham,1.13,Kanyakumari,Wind,31-Mar-1995
333,CAPE POWER PRIVATE LTD,0.25,Kanyakumari,Wind,31-Mar-1995
334,Kovilpatti Lakshmi Roller Flour Mills Limited,0.75,Kanyakumari,Wind,31-Mar-1995
335,CAPE POWER PRIVATE LTD,0.25,Kanyakumari,Wind,31-Mar-1995
336,Clarion Windfarm Pvt Ltd,0.40,Kanyakumari,Wind,31-Mar-1995
337,CLARION WIND FARM (P) LTD,0.40,Kanyakumari,Wind,31-Mar-1995
338,Prakash Vidyut Ltd,0.23,Kanyakumari,Wind,31-Mar-1995
339,PERPETUAL POWER PVT LTD.,0.25,Kanyakumari,Wind,31-Mar-1995
