0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8500,"PPS ENVIRO POWER (P) LTD.,",0.60,Tirunelveli,Wind,13-Feb-2012
8501,Southern Rocks & Minerals P  Limited,1.25,palladam,Wind,20-Feb-2012
8502,M/s Gail India Ltd,0.85,Dindugal,Wind,20-Feb-2012
8503,M/s Gail India Ltd,0.85,Dindugal,Wind,20-Feb-2012
8504,M/s Gail India Ltd,0.85,Dindugal,Wind,20-Feb-2012
8505,M/s Gail India Ltd,0.85,Dindugal,Wind,20-Feb-2012
8506,M/s Gail India Ltd,0.85,Dindugal,Wind,20-Feb-2012
8507,"PPS ENVIRO POWER (P) LTD.,",0.60,Tirunelveli,Wind,24-Feb-2012
8508,SIMRAN WIND PROJECT LTD,2.10,Tirunelveli,Wind,24-Feb-2012
8509,"GRACE INFRASTRUCTURE (P) LTD.,",0.80,Tirunelveli,Wind,24-Feb-2012
