0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
6150,HASSANDND SUNDAR DAS,0.25,Tirunelveli,Wind,25-Feb-2010
6151,SUNDARSONS (INDIA) EXPORTS,0.25,Tirunelveli,Wind,26-Feb-2010
6152,M/S VIJAYANTH DEVELOPERS PVT LTD,0.25,Tirunelveli,Wind,3-Mar-2010
6153,M/S.Sri Karapagam Mill india Private Limited,1.65,Theni,Wind,8-Mar-2010
6154,SUNBEAM GENERATORS (P) LTD,0.25,COIMBATORE(SOUTH),Wind,11-Mar-2010
6155,Sri  Navamani Wind farms,0.25,palladam,Wind,11-Mar-2010
6156,Sri Navamani Wind Farms,0.25,palladam,Wind,11-Mar-2010
6157,ree Lakshmi Venkateswara Spining Mills (P) Ltd,0.25,palladam,Wind,11-Mar-2010
6158,ree Lakshmi Venkateswara Spining Mills (P) Ltd,0.25,palladam,Wind,11-Mar-2010
6159,ARRAY LAND DEVELOPERS P LTD,0.60,Tirunelveli,Wind,13-Mar-2010
