0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location,State,Date ofCommissioning
209,Danu Wind Parks PvtLtd,4.80,Wind,Kurnool,Andhra Pradesh,29-Sep-2016
210,Ostro AnanthapurPvtLtd,22.00,Wind,Ananthapuramu,Andhra Pradesh,29-Sep-2016
211,Mytrah Vayu (Tungabhadra) PvtLtd,51.00,Wind,Kurnool,Andhra Pradesh,29-Sep-2016
212,Atria Wind Power Pvt Ltd,17.00,Wind,YSR kadapa,Andhra Pradesh,30-Sep-2016
213,ReNew Wind Energy (Shivpur)PvtLtd,10.50,Wind,Ananthapuramu,Andhra Pradesh,13-Oct-2016
214,Mytrah Vayu (Tungabhadra) PvtLtd,28.90,Wind,Kurnool,Andhra Pradesh,20-Oct-2016
215,Ostro AnanthapurPvt Ltd,28.00,Wind,Ananthapuramu,Andhra Pradesh,26-Oct-2016
216,ReNew Wind Energy (Shivpur)PvtLtd,10.50,Wind,Ananthapuramu,Andhra Pradesh,8-Nov-2016
217,ReNew Wind Energy (Shivpur)PvtLtd,23.10,Wind,Ananthapuramu,Andhra Pradesh,29-Nov-2016
218,Orange Uravakonda WindProjects Pvt Ltd,8.40,Wind,Ananthapuramu,Andhra Pradesh,30-Nov-2016
219,Sterling Agro Industries Ltd,4.00,Wind,Ananthapuramu,Andhra Pradesh,21-Dec-2016
