0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
5130,New Vision Wind Power Pvt. Ltd.,0.25,palladam,Wind,28-Mar-2008
5131,New Vision Wind Power Pvt. Ltd.,0.25,palladam,Wind,28-Mar-2008
5132,THE DHARMAPURI ROLLER FLOUR MILLS,0.60,palladam,Wind,28-Mar-2008
5133,NARASUS EXPORTS,0.60,palladam,Wind,28-Mar-2008
5134,MADRAS HYDRAULIC HOSE (P) LTD,0.60,palladam,Wind,28-Mar-2008
5135,VELATHAL WIND FARMS PVT LTD,0.35,palladam,Wind,28-Mar-2008
5136,"Mefco Engineers (P) Ltd.,",0.25,palladam,Wind,28-Mar-2008
5137,BETA WIND FARM PVT LTD,0.23,Tuticorin,Wind,29-Mar-2008
5138,M/s. Sheela Clinic,0.60,palladam,Wind,29-Mar-2008
5139,"SRF LIMITED.,",1.65,Tirunelveli,Wind,29-Mar-2008
