0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
350,Kovilpatti Lakshmi Roller Flour Mills Limited,0.50,Kanyakumari,Wind,31-Mar-1995
351,Sri Sai Pranav Wind Power Private Limited,0.50,Tirunelveli,Wind,31-Mar-1995
352,"CAV COTTON MILLS LTD.,",0.25,Tirunelveli,Wind,31-Mar-1995
353,BHARATH PETROLIUM,0.25,Tirunelveli,Wind,31-Mar-1995
354,"CLARION WIND FARM (P) LTD.,",0.25,Tirunelveli,Wind,31-Mar-1995
355,"SIVARAJ SPINNING MILLS (P) LTD.,",0.23,Tirunelveli,Wind,31-Mar-1995
356,CLEAN SWITCH INDIA PRIVATE LIMITED,0.23,Tirunelveli,Wind,31-Mar-1995
357,"SANGEETH TEXTILES (P) LTD.,",0.60,Tirunelveli,Wind,31-Mar-1995
358,CAV COTTON MILLS,0.50,Tirunelveli,Wind,31-Mar-1995
359,SRI KARVEMBU TEXTILES (P) LTD.,0.25,Tirunelveli,Wind,31-Mar-1995
