0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3600,Sree Vijayalakshmi Textiles,0.25,COIMBATORE(SOUTH),Wind,28-Mar-2006
3601,Eastern Condiments Pvt Ltd,1.65,Udumalpet,Wind,28-Mar-2006
3602,SRI KALISWARI METAL POWDERS PVT LTD,0.50,Tuticorin,Wind,28-Mar-2006
3603,"R.ASWATHA GREENS (P) LTD.,",0.75,Tirunelveli,Wind,28-Mar-2006
3604,JAY WIND MILL LLP,0.75,Tirunelveli,Wind,28-Mar-2006
3605,NAGA LIMITED,0.75,Tirunelveli,Wind,28-Mar-2006
3606,JUPITER KNITTING COMPANY,0.75,Tirunelveli,Wind,28-Mar-2006
3607,"SUNDARAM TEXTILES LTD.,",0.75,Tirunelveli,Wind,28-Mar-2006
3608,"FUSO GLASS INDIA (P) LTD.,",0.75,Tirunelveli,Wind,28-Mar-2006
3609,"EVEREADY SPINNING MILLS (P) LTD.,",1.25,Tirunelveli,Wind,28-Mar-2006
