0,1,2,3,4,5,6
S NO.,Name Of the Project,InstalledCapacity(MW),Type,Location(District),State,DATE OFCOMMISSIONING
Khatau Narbheram & Co (Phase-3),1.50,Wind,Hassan,Karnataka,17-Mar-2008,
Bharat Electronic Limited,1.50,Wind,Hassan,Karnataka,17-Mar-2008,
Bharat Electronic Limited,1.50,Wind,Hassan,Karnataka,17-Mar-2008,
Gangadhar Narasingdas Agarwal,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
Gangadhar Narasingdas Agarwal,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
Gangadhar Narasingdas Agarwal,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
Gangadhar Narasingdas Agarwal,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
East Man,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
Sameera Trading Company,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
Ramesh Steels,1.50,Wind,Bellary,Karnataka,20-Mar-2008,
"Indo wind Energy Ltd.,",1.50,Chitradurga,Karnataka,28-Mar-2008,,
