0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3910,Precot Meridian Ltd,1.25,Udumalpet,Wind,4-Apr-2006
3911,MRF LIMITED,0.80,Tirunelveli,Wind,4-Apr-2006
3912,"K.K.P. FABRICS PVT.LTD.,",1.25,Tirunelveli,Wind,4-Apr-2006
3913,"K.K.P. FABRICS PVT.LTD.,",1.25,Tirunelveli,Wind,4-Apr-2006
3914,MRF LIMITED,0.80,Tirunelveli,Wind,4-Apr-2006
3915,MRF LIMITED,0.80,Tirunelveli,Wind,4-Apr-2006
3916,"K K S K GREEN POWER ASSOCIATES (P) LTD.,",0.23,Tirunelveli,Wind,4-Apr-2006
3917,MRF LIMITED,0.80,Tirunelveli,Wind,4-Apr-2006
3918,MRF LIMITED,1.60,Tirunelveli,Wind,4-Apr-2006
3919,SREE JAGATHGURU TEXTILES MILLS PVT LTD,1.25,palladam,Wind,4-Apr-2006
