0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
1940,Kms Green Energy India Pvt.Ltd,0.23,palladam,Wind,28-Sep-2004
1941,Auto Diecasting Company,0.23,palladam,Wind,28-Sep-2004
1942,Sri Sivajothi Spinning Mills Pvt Ltd.,0.23,palladam,Wind,28-Sep-2004
1943,Nif Wind Energy India Pvt.Ltd,0.23,palladam,Wind,28-Sep-2004
1944,Jai Hind Wire Rod Mills Ltd,0.45,Kanyakumari,Wind,29-Sep-2004
1945,TVS SRI CHAKRA LTD,1.25,COIMBATORE(SOUTH),Wind,29-Sep-2004
1946,Sree Kailaii Spinners Pvt.Ltd,0.23,Udumalpet,Wind,29-Sep-2004
1947,Suriya Spinning Mills (P) Ltd,0.23,Udumalpet,Wind,29-Sep-2004
1948,"MOUTAIN LEASING COMPANY (P) LTD.,",1.65,Tirunelveli,Wind,29-Sep-2004
1949,"SRI RANGANATHAR INDUSTRIES (P) LTD.,",0.60,Tirunelveli,Wind,29-Sep-2004
