0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
3460,PSG COLLEGE TECHNOLOGY,0.75,Tirunelveli,Wind,16-Mar-2006
3461,"BLOW PACKAGING (INDIA) LTD.,",0.75,Tirunelveli,Wind,16-Mar-2006
3462,"EMERALD JEWEL INDUSTRY INDIA LTD.,",0.75,Tirunelveli,Wind,16-Mar-2006
3463,SREE ANAND JEWELLERS,0.75,Tirunelveli,Wind,16-Mar-2006
3464,"VVD & SONS (P) LTD.,",0.75,Tirunelveli,Wind,16-Mar-2006
3465,"SHINY GREEN ENERGY (P) LTD.,",0.75,Tirunelveli,Wind,16-Mar-2006
3466,MURUGAN OIL CORPORATION,1.65,Tirunelveli,Wind,16-Mar-2006
3467,S.P.Mani & Mohan Diary,0.35,Udumalpet,Wind,17-Mar-2006
3468,Siva Sakthi Hatcheries & Farms,0.23,palladam,Wind,17-Mar-2006
3469,Erode Sri Palani Murugan Spinning Mills P Ltd,0.50,palladam,Wind,17-Mar-2006
