0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
8880,SHRI DHANALAKSHMI SPINNTEX PVT. LTD,0.80,Tuticorin,Wind,6-Sep-2012
8881,SHRI DHANALAKSHMI SPINNTEX PVT. LTD,0.80,Tuticorin,Wind,6-Sep-2012
8882,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,7-Sep-2012
8883,SREE ISWARYA TEXTILES MILLS PVT. LTD.,0.80,Tuticorin,Wind,7-Sep-2012
8884,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,10-Sep-2012
8885,"ECHANDA URJA (P) LTD.,",1.50,Tirunelveli,Wind,10-Sep-2012
8886,"MIRRA & MIRRA INDUSTRIES.,",0.25,Tirunelveli,Wind,28-Sep-2012
8887,"PRAKASH POWERS (P) LTD.,",0.60,Tirunelveli,Wind,28-Sep-2012
8888,BABU SILKS & SAREES,0.60,Tirunelveli,Wind,28-Sep-2012
8889,"ARMSTRONG POWER SYSTEMS (P) LTD.,",1.50,Tirunelveli,Wind,28-Sep-2012
