0,1,2,3,4,5
S.NO,Project Name,InstalledCapacity (MW),Location (District),Type,COMMISSIONINGDATE
2770,Sri Shanmugavel Mills Pvt Ltd,1.65,Udumalpet,Wind,28-May-2005
2771,Sri Venkatalakshmi Spinners (P)Ltd,0.75,Udumalpet,Wind,28-May-2005
2772,"P.M.P.IRON & STEEL (INDIA) LTD.,",0.75,Tirunelveli,Wind,29-May-2005
2773,"DURGA WIND POWER (P) LTD.,",1.25,Tirunelveli,Wind,29-May-2005
2774,Adisankara Spinning Mills (P) Ltd,0.75,palladam,Wind,31-May-2005
2775,Prabhu Spinning Mills Pvt Ltd,0.75,palladam,Wind,31-May-2005
2776,"GOODLUCK WIND FARMS INDIA (P) LTD.,",0.23,Tirunelveli,Wind,1-Jun-2005
2777,MOHAN MUSHROOM FARMS,0.75,Tirunelveli,Wind,3-Jun-2005
2778,Gomathi Spinning Mills india Pvt Ltd,0.60,COIMBATORE(SOUTH),Wind,4-Jun-2005
2779,Sudharsan Exports,0.60,COIMBATORE(SOUTH),Wind,4-Jun-2005
