0,1,2,3,4,5,6
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location(District),State,Date ofCommissioning
10,M/s.TN Solar Power Energy Pvt Ltd,8.00,Solar,Virudhunagar Dist,Tamilnadu,29-Sep-2015
11,M/s. GRT (Firm),5.00,Solar,Tricy Dist,Tamilnadu,29-Sep-2015
12,M/s. GRT And Sons,5.00,Solar,Dindigul Dist,Tamilnadu,29-Sep-2015
13,M/s. Best Corporation Pvt Ltd,5.00,Solar,Dindigul Dist,Tamilnadu,29-Sep-2015
14,M/s. Shiny Knitwear,2.00,Solar,Dindigul Dist,Tamilnadu,29-Sep-2015
15,M/s. Shiny Green Energy Pvt Ltd,1.00,Solar,Dindigul Dist,Tamilnadu,30-Sep-2015
16,M/s. Sree Santhosh Garments,1.00,Solar,Dindigul Dist,Tamilnadu,30-Sep-2015
17,M/s. SRL Green & Clean Power Pvt Ltd,3.00,Solar,Sivaganga Dist,Tamilnadu,1-Oct-2015
18,M/s. Apex Clothing  Company India  Ltd,10.00,Solar,Tricy Dist,Tamilnadu,8-Oct-2015
19,M/s. Welspun Solar Tech Pvt Ltd,50.00,Solar,Tricy Dist,Tamilnadu,19-Mar-2016
20,M/s. Welspun Solar Tech Pvt Ltd,50.00,Solar,Tricy Dist,Tamilnadu,27-Oct-2015
